SMILES;K;CNN_VS;Vina pKi;Target protein
Nc1c(C(F)(F)F)cc(C[n]2ncc3c(-c4nccc(C#N)c4)nc(N)nc23)cc1;100;1.1834;6.658589084;Adenosine A2a receptor
CN(c1c(C(N2C)=O)[nH]c(-c(cc3)ccc3OCCOCCOCCOCCOCCCCCCCCCCC=C)n1)C2=O;100.4;5.1434296;4.244718356;Adenosine A2a receptor
Nc(nc1-c2cccc(Cl)c2)nc(-c(cc2)cc3c2OCO3)c1C#N;101;6.4561326;6.032561863;Adenosine A2a receptor
O=C(C1CC1)Nc1cnc(-c(ccnc2)c2F)c(-c(cccc2)c2F)n1;101;4.421802;6.179903855;Adenosine A2a receptor
COc(cc1)ccc1NC(N[C@@-]1N=C2[N-]N(CCCc3ccccc3)C=C2c2nc(-c3ccc[o]3)n[n]12)=O;101;5.9278466;6.416074034;Adenosine A2a receptor
COc(cc(/C=N/Nc1nc(N)c2nc[n]([C@@H]([C@@H]3O)O[C@H](CO)[C@H]3O)c2n1)cc1)c1OCc1ccccc1;101;1.3715805;5.830230993;Adenosine A2a receptor
Nc1nc(-c2ccccc2)c(-c2cc3ccccc3cc2)nn1;102;5.6411235;7.649093866;Adenosine A2a receptor
COc1cc(Nc2nc3c(N4CCCC4)ncnc3[s]2)cc(OC)c1OC;102;5.1468894;5.941618719;Adenosine A2a receptor
CCN(C(c1c(N2)nc(-c(cc3)ccc3S(N3CC[NH+](Cc(cc4)cc5c4OCO5)CC3)(=O)=O)[nH]1)=O)C2=O;102;3.351008;6.528166746;Adenosine A2a receptor
N[C@@-]1N=C(N2CC[NH+](Cc(cc3)ccc3Cl)CC2)N=C2N=C(c3ccc[o]3)[N-]N12;102;4.8484326;6.277896855;Adenosine A2a receptor
N[C@@-]1N=C(CCCc(cccc2)c2O)[N-]c2c[n](-c3ccccc3)nc12;102;6.8444692;6.386464639;Adenosine A2a receptor
N#Cc1c(-c2ccccc2)nc(Nc2ccccc2)nc1-c1c[s]cc1;102;5.2756958;7.141504227;Adenosine A2a receptor
CCCN(c(cc1-c(cc2)ccc2O)c(C(N2CCC)=O)[n]1O)C2=O;102;3.647676;6.004362438;Adenosine A2a receptor
Cc1nc(-c2ccc[o]2)c2nc[n](C(NCc3ccccc3)=O)c2n1;102;6.7470914;6.715692918;Adenosine A2a receptor
Nc(cc(cc1)C(N2CCCCCC2)=O)c1C(c1cnc(cc2)[n]1cc2F)=O;103;5.7326829;6.178493884;Adenosine A2a receptor
CCCC(Nc1nc(-c2ccccc2)nc(-c2ccccc2)c1)=O;103;3.5954595;6.609945077;Adenosine A2a receptor
CCC(Nc1cc(-c(cccc2)c2F)nc(-c(cccc2)c2F)n1)=O;103;5.6867328;7.585645161;Adenosine A2a receptor
CCOC(C1=CN=C(NC(C)C)N2[N-]C(c3ccc[o]3)=N[C@@-]12)=O;103;4.3821762;5.761142403;Adenosine A2a receptor
CCCN(c1c(C(N2CCC)=O)[nH]c(-c3ccc[o]3)c1O)C2=O;104;4.5934126;4.946884024;Adenosine A2a receptor
Nc(nc1-c(cc2)c3cc2OCCC[NH+]2CCCC2)nc(-c2ccccc2)c1C3=O;104;4.5953808;6.616994933;Adenosine A2a receptor
CCOC(C1=CN=C(NC)N2[N-]C(c3ccc[o]3)=N[C@-]12)=O;104;5.1631805;5.374105303;Adenosine A2a receptor
O=C(c1ccccc1)Nc1c2nc(-c3ccccc3)[s]c2nc(-c2ccccc2)n1;104;4.065672;6.118570107;Adenosine A2a receptor
Nc1cc(C(N2CCCC2)=O)cc2nc(-c3ccc[s]3)n[n]12;104;6.4624716;5.431209137;Adenosine A2a receptor
CCCN(c1c(C(N2CCC)=O)[nH]c(-c(cc3)ccc3O[C@@H](C)C(Nc3ccccc3)=O)c1)C2=O;104.71;5.7096732;5.917649208;Adenosine A2a receptor
CCN(C(c1c(N2Cc3ccc[o]3)nc(Cc3ccc[o]3)[n]1C)=O)C2=O;104.71;6.20259;5.772422173;Adenosine A2a receptor
O=C(c1c(-c2ccc[o]2)nc(N[C@H]2CC[N@@H+](Cc(cccc3)c3F)CC2)[s]1)c1ccccc1;105;7.3661346;6.769271825;Adenosine A2a receptor
O=C(N[C@@-]1N=C2[N-]N(CCc3ccccc3)C=C2c2nc(-c3ccc[o]3)n[n]12)Nc1cccc(Cl)c1;105;2.6038407;6.614879976;Adenosine A2a receptor
O=C(c1c(-c2ccc[o]2)nc(NCCCc2ccccc2)[s]1)c1ccccc1;105;3.9900393;7.016016788;Adenosine A2a receptor
CNc(nc1-c2cccc(O)c2)nc(-c2ccccc2)c1C#N;105;6.1384635;6.335000689;Adenosine A2a receptor
COc1cccc(-c(c(C#N)c(N)nc2SCc3ncc[nH]3)c2C#N)c1;105;6.8946751;4.794607132;Adenosine A2a receptor
O=C(CC1CCCC1)Nc1nc(-c2ccc[o]2)c(-c2ccncc2)nc1;105;4.0044875;6.698068278;Adenosine A2a receptor
CN1[N-]C2=N[C@-](NC(Nc3ccc(CC(NCCCCCNC(Nc(cc4)cc(C([O-])=O)c4C(C(C=CC([CH-]4)=O)=C4O4)=C5C4=CC(O)=C[CH-]5)=S)=O)cc3)=O)[n]3nc(-c4ccc[o]4)nc3C2=C1;106;3.557037;5.907074424;Adenosine A2a receptor
Cc(cc1)ccc1NC(N[C@-]1N=C[N-]c2c1nc(-c1ccc[o]1)[n]2C)=O;106;4.9212955;5.923289093;Adenosine A2a receptor
CN1[N-]C2=N[C@@-](NC(Nc3ccc(CC(OCCCCCNC(Nc(cc4)cc(C([O-])=O)c4C4=C5C=CC(O)=C[C@@-]5OC([CH-]5)=C4C=CC5=O)=S)=O)cc3)=O)[n]3nc(-c4ccc[o]4)nc3C2=C1;106;2.9747782;5.53836695;Adenosine A2a receptor
Nc1nc(C2CC2)cc(-c(cc2)ccc2F)c1C#N;106;6.3170172;5.809081424;Adenosine A2a receptor
COCCNc(nc1)nc(N2c3cc(OC)ccc3)c1N(Cc(c(F)ccc1)c1F)C2=O;106;6.8501652;5.933863877;Adenosine A2a receptor
CCc(cccc1)c1-c1cc(C(NCc2ncccc2C)=O)nc(N)n1;107;7.6082622;6.6480143;Adenosine A2a receptor
CCOc(cccc1)c1-c1cc(C(NCc2ncccc2C)=O)nc(N)n1;107;7.0650069;6.071336071;Adenosine A2a receptor
Cc1c[s]c(-c2nc(N)c(cc(C3(CC3)c3ccccc3)[s]3)c3n2)n1;107;6.57633;6.982882464;Adenosine A2a receptor
COc1cc(-c2nnc(N)nc2-c2ccccc2)cc(OC)c1;107;3.3684238;6.036086791;Adenosine A2a receptor
Cc1ccc(-c2c(cn[n]3CCCOc(cc4)ccc4C(Nc(cccc4)c4N)=O)c3nc(N)n2)[o]1;107;6.5158776;5.873235115;Adenosine A2a receptor
CN(c1c(C(N2C)=O)[nH]c(-c(cc3)ccc3OCC(N(CC3)CCN3c3ccccc3)=O)c1)C2=O;107;5.187637;6.210218236;Adenosine A2a receptor
CCCN(c1c(C(N2CCC)=O)[nH]c(-c(cc3)ccc3OCC(Nc(cc3)cnc3OC)=O)c1)C2=O;107.15;5.945752;5.871120158;Adenosine A2a receptor
CCCN(c1c(C(N2CCC)=O)[nH]c(-c(cc3)ccc3OCC(Nc(cc3)ccc3OC(F)(F)F)=O)c1)C2=O;107.15;4.0005381;5.680069058;Adenosine A2a receptor
CCN(C1CCCCC1)C(c(cc1)ccc1C(c1cnc(cc2)[n]1cc2Br)=O)=O;108;2.9576547;5.461523519;Adenosine A2a receptor
Nc(nc(c(C#N)c1-c2ccc[o]2)SCc2ncccc2)c1C#N;108;6.6763008;5.149214894;Adenosine A2a receptor
NC(N=C([CH-]1)c(cc2)ccc2NC(CCNC(c(cc2)ccc2S(N)(=O)=O)=O)=O)=C([N-]N2c3ccccc3)N1C2=O;108;2.4772257;6.797471249;Adenosine A2a receptor
Nc(nc1)nc(-c2ccccc2)c1-c1ccncc1;108;4.8645871;5.496067814;Adenosine A2a receptor
CC[C@H](C1)N[C@-](c2c(N3C)nc(-c4ccccc4)[n-]2)N1C3=O;108;4.7059865;6.296931466;Adenosine A2a receptor
CCN1[N-]N=C([C@H]([C@H]([C@H]2O)O)O[C@H]2[n]2c([N-]C(Cl)=N[C@-]3NCc(cccc4)c4I)c3nc2)[N-]1;108;5.4270312;5.657509518;Adenosine A2a receptor
CCCN(c1c(C(N2CCC)=O)[nH]c([C@]3(C4)[C@H](C5)C[C@@H]4C[C@H]5C3)n1)C2=O;108;3.4947888;5.285982102;Adenosine A2a receptor
CNc1c2nc[n]([C@@H]([C@@H]([C@@H]3O)O)S[C@@H]3C(NC3CCC3)=O)c2ncn1;108;2.2808151;5.395959857;Adenosine A2a receptor
CCCN(c1c(C(N2CCC)=O)[n](C)c(-c3cccc(OCCCCl)c3)n1)C2=O;108;7.3393505;5.880284971;Adenosine A2a receptor
CCCN(C(c1c(N2)nc(-c(cc3)ccc3S(N(CC3)CCN3c(cc3)ccc3F)(=O)=O)[nH]1)=O)C2=O;108;3.2349615;6.19682351;Adenosine A2a receptor
Cc1ccc(-c2nc(N)c(cc[s]3)c3n2)[o]1;109;5.96988;4.797427074;Adenosine A2a receptor
CN1[N-]C2=N[C@-](NCCCCCCO)[n]3nc(-c4ccc[o]4)nc3C2=C1;109;2.8349542;5.094226016;Adenosine A2a receptor
Oc(ccc(NC(C(NC1=O)=O)=C1c1cc(Cl)ccc1)c1)c1Cl;110;5.2104052;6.57892571;Adenosine A2a receptor
CCNC([C@@H]([C@@H]([C@@H]1O)O)O[C@@H]1[n]1c2nc(C#CCCCc3ccccc3)nc(N)c2nc1)=O;110;3.696448;6.44568343;Adenosine A2a receptor
CN1[N-]C2=N[C@-](NC(Nc3ccc(CC(NCCCNC(Nc(cc4)cc(C([O-])=O)c4C4=C5C=CC(O)=C[C@-]5OC([CH-]5)=C4C=CC5=O)=S)=O)cc3)=O)[n]3nc(-c4ccc[o]4)nc3C2=C1;110;2.3483874;5.598995713;Adenosine A2a receptor
CCN1[N-]N=C([C@H]([C@H]([C@H]2O)O)O[C@H]2[n]2c([N-]C(Cl)=N[C@-]3NCc4cc(Cl)ccc4)c3nc2)[N-]1;110;4.7703488;5.689233871;Adenosine A2a receptor
C[n]1c(-c2ccc[o]2)nc2c1[N-]C=N[C@-]2NC(Cc1ccccc1)=O;110;5.65657;6.091780654;Adenosine A2a receptor
OCCN(CCO)C(N=C1C2=CC=C[CH-]1)=C1N2N=C(c2ccc[o]2)[N-]1;110;4.8284673;5.835165892;Adenosine A2a receptor
CCc1nnc2[n]1CC[N@@H+](CC1=NC3=C(C=CC(O4)=C5OC4(F)F)C5=N[C@-](N)N3[N-]1)C2;110;6.25131;7.038576328;Adenosine A2a receptor
CCNC([C@H]([C@H]([C@H]1O)O)O[C@H]1[n]1c2nc(NCCc3ccc(CCC(N[C@@H](Cc4cnc[nH]4)C([O-])=O)=O)cc3)nc(N)c2nc1)=O;110;0.8489328;5.708268482;Adenosine A2a receptor
CN1[N-]C2=N[C@@-](NC(Nc(cccc3)[n+]3[O-])=O)[n]3nc(-c4ccc[o]4)nc3C2=C1;110;5.2157275;5.643409806;Adenosine A2a receptor
Cc1ccc(c(O)cc(-c(cc2)ccc2N)n2)c2n1;110;3.0751215;6.054416416;Adenosine A2a receptor
CC(Nc1nc(-c2ccccc2)c(-c2nc(C)n[o]2)[s]1)=O;110;4.9392962;6.010002323;Adenosine A2a receptor
CC(C)(C)CNC(c(cc1)ccc1C(Nc1ncc[s]1)=O)=O;110;4.6154148;5.293736944;Adenosine A2a receptor
CC(Nc1nc(-[n]2nc(C)cc2C)nc(N2CCCC2)c1)=O;110;4.45385;5.799211626;Adenosine A2a receptor
N[C@-]1N=C(Cc2ccccc2)[N-]c2c[n](-c3ccccc3)nc12;110;6.9117705;6.499262336;Adenosine A2a receptor
CC(C)=CCN1[N-]C2=N[C@@-](NC(Nc3cccc(Cl)c3)=O)[n]3nc(-c4ccc[o]4)nc3C2=C1;110;2.1302656;5.726598108;Adenosine A2a receptor
Cc(cc1)ccc1NC(N[C@@-]1N=C2[N-]N(C)C=C2c2nc(-c3ccc[o]3)n[n]12)=O;110;2.162762;6.353330315;Adenosine A2a receptor
C[C@H](CC[NH+]1CCOCC1)CC(Nc(cc1)ccc1C(Nc1ncc[s]1)=O)=O;110;2.5341316;5.097750944;Adenosine A2a receptor
CC[NH+](CC)CC[C@@H](C)CC(Nc(cc1)ccc1C(Nc1ncc[s]1)=O)=O;110;4.4049093;5.32969121;Adenosine A2a receptor
CCNC([C@H]([C@H]([C@H]1O)O)O[C@H]1[n]1c2nc(NCCc3ccc(CCC(N[C@H](CC([O-])=O)C([O-])=O)=O)cc3)nc(N)c2nc1)=O;110;1.275073;5.272587375;Adenosine A2a receptor
NC([N-]c1c2cn[n]1CCc1ccccc1)=N[C@@-]2c1ccc[o]1;110;7.387279;6.21444815;Adenosine A2a receptor
COc1cccc(-c2nc(N)c3nc(-c4ccccc4)[s]c3n2)c1;110;5.79186;6.441453516;Adenosine A2a receptor
CN1[N-]C2=N[C@-](NC(Nc3ccc(CC(OCCCNC(Nc(cc4)cc(C([O-])=O)c4C4=C5C=CC(O)=C[C@@-]5OC([CH-]5)=C4C=CC5=O)=S)=O)cc3)=O)[n]3nc(-c4ccc[o]4)nc3C2=C1;110;3.6505558;5.713908367;Adenosine A2a receptor
CCN(C(C)=O)c(c1c2nc(NC([C@H](CC3)CC[C@H]3NS(c3cc(C(F)(F)F)ccc3)(=O)=O)=O)[s]1)ccc2OC;110;2.0265224;6.615584962;Adenosine A2a receptor
O=C(C1CC1)N[C@@-]1N=C(c2ccccc2)[N-]c2c1nn[n]2Cc1ccccc1;110;6.335694;7.64204401;Adenosine A2a receptor
COc1cccc(N(c(nc(Nc2cnccc2)nc2)c2N2Cc(c(F)ccc3)c3F)C2=O)c1;111;7.2587232;6.370954955;Adenosine A2a receptor
O=C(C1CC1)Nc1nc(-c2ccc[o]2)c(-c2ncncc2)nc1;111;5.8330475;5.183759188;Adenosine A2a receptor
CCCCN1[N-]C2=N[C@@-](NC(Nc(cc3)ccc3Cl)=O)[n]3nc(-c4ccc[o]4)nc3C2=C1;111;5.2520828;5.50946254;Adenosine A2a receptor
CCN1[N-]N=C([C@H]([C@H]([C@H]2O)O)O[C@H]2[n]2c3ncnc(NCC4CC4)c3nc2)[N-]1;112;4.7661438;5.14498498;Adenosine A2a receptor
Fc1ccc(CN[C@@-]2N=C(NC3CCCCC3)N=C3N2N=C(c2ccc[o]2)[N-]3)cc1;112;4.8934368;7.141504227;Adenosine A2a receptor
CCCN(c1c(C(N2CCC)=O)[nH]c(-c(cc3)ccc3OCC(Nc(cc3)ccc3C(C)=O)=O)n1)C2=O;112;6.1644688;6.549316314;Adenosine A2a receptor
CCCN(C(c1c(N2)nc(-c(cc3)ccc3S(N3CC[NH+](Cc(cc4)cc5c4OCO5)CC3)(=O)=O)[nH]1)=O)C2=O;112;1.970102;6.277896855;Adenosine A2a receptor
Nc1c2nc(-c3ccc[o]3)[n]([C@@H]([C@@H]3O)SC[C@H]3O)c2nc(NCCc(cc2)ccc2O)n1;112;5.6339712;5.926109035;Adenosine A2a receptor
CCCN(c1c(C(N2C)=O)[nH]c(-c(cc3)ccc3OCC(Nc(cc3)ccc3F)=O)c1)C2=O;112.2;5.7377925;6.559186113;Adenosine A2a receptor
CCN(C(c1c(N2CCCOC)nc(-c(cc3)ccc3OCC(Nc(cc3)ccc3C#N)=O)[nH]1)=O)C2=O;112.2;6.152398;5.513692454;Adenosine A2a receptor
CCCN1[N-]C2=N[C@@-](NC(Nc3cc(OC)ccc3)=O)[n]3nc(-c4ccc[o]4)nc3C2=C1;113;3.512449;5.414994468;Adenosine A2a receptor
C(CC1)CCC1N[C@@-]1N=[C+](Oc2ccccc2)=Nc2nc(-c3ccc[o]3)n[n]12;113;3.0269504;6.635324559;Adenosine A2a receptor
CN1[N-]C2=N[C@@-](NC3CC3)[n]3nc(-c4ccc[o]4)nc3C2=C1;113;3.1324502;5.859840388;Adenosine A2a receptor
CNC(N1[N-]C(c2ccc[o]2)=N[C@-]11)=NC=C1C(OCc1ccccc1)=O;114;6.431976;7.09920509;Adenosine A2a receptor
CCC(Nc1cc(-c2ccc[s]2)nc(-c2ccc[s]2)n1)=O;114;3.6965565;5.86759523;Adenosine A2a receptor
Nc(nc(c(C#N)c1-c2ccc[o]2)SCc2ccncc2)c1C#N;114;6.613417;5.345200893;Adenosine A2a receptor
CCCCN1[N-]C2=N[C@-](NC(C(c3ccccc3)c3ccccc3)=O)[n]3nc(-c4ccc[o]4)nc3C2=C1;114;5.2879614;6.760107012;Adenosine A2a receptor
CCCc([nH]1)nc(c(-c2ccccc2)c2)c1nc2-c1ccccc1;114;5.1050187;7.148554083;Adenosine A2a receptor
COc1cccc(CCCC(NC(S2)=Nc(cccc3)c3C2=O)=O)c1;115;3.5058122;6.52111689;Adenosine A2a receptor
COC1=CC=CC2=C3N=C([C@H](CCC4)C[C@@H]4[NH3+])[N-]N3[C@-](N)N=C12;115;6.6278849;6.528166746;Adenosine A2a receptor
N[C@-]1N=C(c2ccc[s]2)[N-]c2c[n](-c3ccccc3)nc12;115;6.0845205;5.460113547;Adenosine A2a receptor
COc(cc1)ccc1-c1nc(N)c2nc(-c3ccccc3)[s]c2n1;115;6.1012836;6.1679191;Adenosine A2a receptor
Cc1ccc(c(O)c(cn2)C(NCc(cc3)ccc3F)=O)c2n1;115;6.0426593;5.843625719;Adenosine A2a receptor
CN(c1c(C(N2C)=O)[nH]c(-c(cc3)ccc3OCC(N(CC3)CCN3c(cc3)ccc3Br)=O)c1)C2=O;115;3.862695;6.315261092;Adenosine A2a receptor
CCCN(c1c(C(N2CCC)=O)[nH]c(-c(cc3)ccc3OCC(N(CC3)CCN3c3cccc(Cl)c3)=O)c1)C2=O;115;5.4281394;6.306096279;Adenosine A2a receptor
C[C@@H](c1ccccc1)NC(c(cnc1nc(C)ccc11)c1O)=O;115;6.0287556;7.317750629;Adenosine A2a receptor
CC(C)CCN1[N-]C2=N[C@@-](NC(Nc3cccc(Cl)c3)=O)[n]3nc(-c4ccc[o]4)nc3C2=C1;115;2.4734675;5.749157647;Adenosine A2a receptor
Nc1nc(-c2ccccc2)c(-c2ccccc2)nn1;115;4.8927977;6.093895611;Adenosine A2a receptor
Nc1c2nc(-c3ccccc3)[s]c2nc(NCc2ccccc2)n1;116;6.544604;6.193298582;Adenosine A2a receptor
CC(Nc1ccc(C[n]2nnc3c(-c4ccc[o]4)nc(N)nc23)cc1)=O;116;7.1148506;6.13407979;Adenosine A2a receptor
CCOC(C1=CN=C(NCc(cc2)cc(OC)c2OC)N2[N-]C(c3ccc[o]3)=N[C@-]12)=O;116;6.9718155;5.976163014;Adenosine A2a receptor
COc(ccc(-c1c[n](cc(cc2N)-c3ccc[o]3)c2n1)c1)c1OC;117;5.4700817;6.015642208;Adenosine A2a receptor
Nc1nc(-c(cc(cc2)OCC[NH+]3CCCC3)c2C2=O)c2c(-c(cc2)ccc2F)n1;117;5.630441;6.787601451;Adenosine A2a receptor
Cc1ccc(CN[C@@-]2N=C3[N-]N(C)C=C3c3nc(-c4ccc[o]4)n[n]23)cc1;117;5.1858632;6.884184479;Adenosine A2a receptor
COc1cccc(-c2nc(N)c(cc(Cc3ccccc3)[s]3)c3n2)c1;118;5.4106096;6.31244115;Adenosine A2a receptor
O=C(C/C=C/c1ccccc1)NC(S1)=Nc(cccc2)c2C1=O;118;4.4206285;6.735432515;Adenosine A2a receptor
CCCN(c1c(C(N2CCC)=O)[nH]c(-c3ccc(COC(Nc(cc4)ccc4F)=O)cc3)c1)C2=O;118;6.2346786;6.009297337;Adenosine A2a receptor
O=C([C@-]1N=C(C(F)(F)F)[N-]c2c1[s]cc2)c1ccc[nH]1;118;4.363128;5.361415562;Adenosine A2a receptor
C(CC1)CCC1c1nc2nc(-c3ccccc3)nc(-c3ccccc3)c2[nH]1;118;5.1528;7.832390124;Adenosine A2a receptor
Cc(cc1)ccc1-c1cc(-c2ccccc2)nc(N)c1C#N;118;4.81593;6.53874153;Adenosine A2a receptor
CCCN(c1c(C(N2CCC)=O)[nH]c(-c(cc3)ccc3O)c1O)C2=O;118;4.8240467;5.756912489;Adenosine A2a receptor
CC(Nc1nc(-c2ccc(C)[o]2)nc(N2[C@H](COC)CCC2)c1)=O;119;3.8937184;5.957833388;Adenosine A2a receptor
O=C(C1CCC1)N[C@-]1N=C(c2ccccc2)[N-]c2c1nn[n]2Cc1ccccc1;119;5.9798416;6.990637306;Adenosine A2a receptor
CCCN(C(c1c(N2Cc3ccccc3)nc3[n]1cccc3)=O)C2=O;119;4.0155249;6.552841243;Adenosine A2a receptor
C[n]1ncc2c1c1nc(-c3ccc[o]3)n[n]1c(NC1CCCCC1)n2;119;6.6501162;6.753762141;Adenosine A2a receptor
Nc1nc(-c2ccc[o]2)c(cn[n]2Cc(cc3)ccc3[N+2](=O)=O)c2n1;119;6.914534;5.603225626;Adenosine A2a receptor
CC(Nc1nc(-[n]2nc(C)cc2C)nc(-c2cnccc2)c1)=O;120;5.6008512;6.435813631;Adenosine A2a receptor
CCN(C(c1c(N2CCOC)[s]c(CN(CCN3)C3=O)c1C)=O)C2=O;120;5.8135472;5.074486419;Adenosine A2a receptor
C[n]1c(Br)nc2c1ncnc2N;120;5.1260824;3.833711746;Adenosine A2a receptor
CN1[N-]C2=N[C@@-](NC(Nc(cc3)ccc3F)=O)[n]3nc(-c4ccc[o]4)nc3C2=C1;120;4.4741745;5.545416806;Adenosine A2a receptor
N[C@-]1N=C2N(CCCc(cc3)cc4c3OC(C([O-])=O)(C([O-])=O)O4)N=CC2=C2N=C(c3ccc[o]3)[N-]N12;120;6.2138304;5.974048057;Adenosine A2a receptor
O=C(C1CC1)Nc1nc(-c2ccccc2)c(-c2n[o]cn2)[s]1;120;3.6961483;6.170034056;Adenosine A2a receptor
CCCN(c1c(C(N2CCC)=O)[nH]c(-c3c[n](Cc(cc4)ccc4F)nc3)n1)C2=O;120;5.2814875;6.62545476;Adenosine A2a receptor
N[C@@-]1N=C2N(CCCc(cc3)cc4c3OC(C([O-])=O)(C([O-])=O)O4)N=CC2=C2N=C(c3ccc[o]3)[N-]N12;120;6.667645;6.062171258;Adenosine A2a receptor
N[C@@-](c1c([N-]2)[n]([C@@H]([C@@H]3O)O[C@H](CO)[C@H]3O)cn1)N=C2Cl;120;5.3070762;4.513317874;Adenosine A2a receptor
CCCNC(c1c[n](C([N-]c2c3nc[n]2[C@@H]([C@@H]2O)O[C@H](CO)[C@H]2O)=N[C@@-]3N)nc1)=O;120;3.4133976;5.980392927;Adenosine A2a receptor
COc(cc1)ccc1NC(N[C@@-]1N=C2[N-]N(CCc3ccccc3)C=C2c2nc(-c3ccc[o]3)n[n]12)=O;120;5.28589;6.404089279;Adenosine A2a receptor
CC(C)(C)CC(Nc(cc1)ccc1C(Nc1ncc(C)[s]1)=O)=O;120;2.9871972;5.121720455;Adenosine A2a receptor
Cc(nc1N)cc([n]2C)c1nc2-[n]1nccn1;120;5.4846882;5.308541641;Adenosine A2a receptor
Nc(nc1)nc(-c2ccccc2)c1-c1cccc(Cl)c1;120;6.4839849;6.196118524;Adenosine A2a receptor
CCN(c1c(C(N2CC)=O)[nH]c(-c3c[n](Cc4ccccc4)nc3)n1)C2=O;120;3.7746072;6.346280459;Adenosine A2a receptor
O=C(NCc1ccccc1)NC1=Nc(cccc2)c2N(C2=O)N1N=C2c1ccccc1;120.1;2.752253;7.479897319;Adenosine A2a receptor
CCN(c1c(C(N2CC)=O)[nH]c(-c(cc3)ccc3OCC(Nc(cc3)ccc3C#N)=O)c1)C2=O;120.23;5.350617;5.755502518;Adenosine A2a receptor
CN(C(c([nH]c(-c(cc1)ccc1OCC(Nc1ccccc1)=O)c1)c1N1CCCOC)=O)C1=O;120.23;6.2843186;5.346610864;Adenosine A2a receptor
CCCN1[N-]C2=N[C@@-](NC(Nc(cccc3)c3Cl)=O)[n]3nc(-c4ccc[o]4)nc3C2=C1;121;5.3819793;5.629310094;Adenosine A2a receptor
Cc1cc(-c2c(-c3ccncc3)[s]c(NC(c3cnccc3)=O)n2)cc(C)c1;121;4.4494866;7.134454371;Adenosine A2a receptor
CN1[N-]C2=N[C@@-](NCCOc3ccccc3)[n]3nc(-c4ccc[o]4)nc3C2=C1;121;6.805711;6.061466273;Adenosine A2a receptor
CCOC(C1=CN=C(NCC2CCCCC2)N2[N-]C(c3ccc[o]3)=N[C@-]12)=O;121;6.9283261;6.392104524;Adenosine A2a receptor
CN1[N-]C2=N[C@@-](N)[n]3nc(-c4ccccc4)nc3C2=C1;121;5.5639665;5.853495518;Adenosine A2a receptor
Nc1c([CH-]N(Cc2ccccc2)[N-]2)c2nc(-c2ccccc2)n1;121.1;6.7344372;7.078055522;Adenosine A2a receptor
CN(c1c(C(N2C)=O)[nH]c(-c(cc3)ccc3OCC(N3CCCC3)=O)n1)C2=O;122;5.5033148;5.670904245;Adenosine A2a receptor
O[C@@H]([C@H]1O)[C@@H](C(NC2CCC2)=O)S[C@H]1[n]1c([N-]C=N[C@-]2NCc3cccc(I)c3)c2nc1;122;2.6486304;6.59020548;Adenosine A2a receptor
NC([N-]1)=N[C@-](c2ccc[o]2)c2c1[n](Cc1nccnc1)nn2;122;7.140886;5.313476541;Adenosine A2a receptor
CCCN(C(c1c(N2)nc(-c(cc3)ccc3S(N(CC3)CCN3c3ccccc3)(=O)=O)[nH]1)=O)C2=O;122;5.0072224;6.33641066;Adenosine A2a receptor
CCOC(C1=CN=C(NCc2ccc(C)cc2)N2[N-]C(c3ccc[o]3)=N[C@@-]12)=O;122;6.6242385;6.427353804;Adenosine A2a receptor
Nc([n]1nc(-c2ccc[o]2)nc11)nc2c1[n](CCCc1ccccc1)nc2;122;6.470662;7.025886587;Adenosine A2a receptor
Cc1cccnc1CNC(c1nc(N)nc(-c(cccc2)c2C#N)c1)=O;123;6.6424176;6.514067034;Adenosine A2a receptor
NC(C1=NN2c3ccccc3)=NC(c(cc3)ccc3NC(CC[N@H+]3CC[C@H](C[NH3+])CC3)=O)=CN1C2=O;123;4.1235168;6.478817754;Adenosine A2a receptor
CN(C)C(c1cnc2[n](CCCOC)c(NC(c3cc(C#N)ccc3)=O)nc2c1)=O;123;4.176128;6.288471639;Adenosine A2a receptor
CCN(C(c1c(N2Cc3ccc[s]3)nc(Cc3ccc[s]3)[n]1C)=O)C2=O;123.03;5.8997772;5.598290727;Adenosine A2a receptor
CCCN(c1c(C(N2CCC)=O)[nH]c(-c(cc3)ccc3OCC([O-])=O)c1)C2=O;123.03;5.1234668;6.118570107;Adenosine A2a receptor
CN1[N-]C2=N[C@@-](NCCCCCO)[n]3nc(-c4ccc[o]4)nc3C2=C1;124;4.3473876;5.348020835;Adenosine A2a receptor
CCCCC(N(CC1)CCN1C1=N[C@-](N)N2[N-]C(c3ccc[o]3)=NC2=N1)=O;124;5.221024;5.514397439;Adenosine A2a receptor
CCCN(c1c(C(N2CCC)=O)[nH]c(-c3c[n](C[C@@H](CC4=O)CN4c4ccc(C(F)(F)F)cc4)nc3)n1)C2=O;124;5.2521877;6.056531373;Adenosine A2a receptor
O[C@@H]([C@@H]1[NH2+]CCCC1)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12;124;2.8816768;7.310700773;Adenosine A2a receptor
Cc1ccc(-c2c(cn[n]3CCc(cc4)ccc4C(Nc(cccc4)c4N)=O)c3nc(N)n2)[o]1;125;6.657585;6.385054667;Adenosine A2a receptor
CN1[N-]C2=N[C@-](NC(Nc3cnccc3)=O)[n]3nc(-c4ccc[o]4)nc3C2=C1;125;4.9088304;5.24932285;Adenosine A2a receptor
