SMILES;CNN_VS;Vina pKi;Target protein
CCOC(=O)c1cc(NC(=O)c2ccccc2)c(=O)n2c1oc1ccccc12;2.5469014;6.04102169;Cyclin-dependent kinase 2
O=C(COC(=O)c1nc(Cl)ccc1Cl)Nc1ccc2c(c1)OCO2;5.58625;5.85631546;Cyclin-dependent kinase 2
O=C1O[C@@H](Cn2ccnn2)[C@@H]2COc3cc(c4ccc(CO)nc4)ccc3N12;5.2845975;6.49221248;Cyclin-dependent kinase 2
O=C(Nc1nnc(S(=O)(=O)N2CCCC2)s1)c1ccccc1Cl;4.2152118;5.703333583;Cyclin-dependent kinase 2
Cc1ccc2nc(SCC(=O)NCc3ccc4c(c3)OCO4)nc(=O)n2c1;4.7796171;6.151704431;Cyclin-dependent kinase 2
COc1cc(NC(=O)/C=C/c2ccc(OC(C)=O)cc2)cc(OC)c1OC;3.9090793;5.319821411;Cyclin-dependent kinase 2
CCCn1c(=O)c2[nH]c(c3ccccc3)nc2n(CC[S+]([O-])CC)c1=O;6.6326481;5.512987468;Cyclin-dependent kinase 2
COc1cc(C2C=C(c3cccs3)Nc3ncnn32)cc(OC)c1OC;5.067552;5.404419684;Cyclin-dependent kinase 2
CCCCO/C(O)=C1\C(C)=Nc2ncnn2C1c1cc(OC)ccc1OC;2.981144;3.741358631;Cyclin-dependent kinase 2
CCC1=C(CC(=O)OC)[C@@](OC)(c2nccc3c2[nH]c2ccccc23)OC1=O;3.2272184;5.805556496;Cyclin-dependent kinase 2
CNC(=O)/C=C1/COc2cc(OS(=O)(=O)c3cccc(C#N)c3)ccc21;5.7026619;6.002952467;Cyclin-dependent kinase 2
c1ccc2c(CCn3cnc(c4cc(C5=NNN=N5)ccn4)c3)cccc2c1;5.910554;6.53874153;Cyclin-dependent kinase 2
Cc1ccc2nc(O)c(CN(Cc3ccco3)C(=O)N3CCOCC3)cc2c1;4.4313934;5.931043935;Cyclin-dependent kinase 2
O=C1NC(=O)/C(=C\c2ccccc2OCc2nnc(c3ccccc3)o2)S1;4.0891598;6.583155624;Cyclin-dependent kinase 2
COc1cccc(NC(=O)CSc2nnc(c3cccc(OC)c3)o2)c1;5.5823676;5.364235505;Cyclin-dependent kinase 2
COc1cccc(OC)c1C1=Nn2c(nnc2c2ccccc2O)SC1;3.6145026;5.612390439;Cyclin-dependent kinase 2
CCN(CC)S(=O)(=O)c1nnc(NC(=O)COc2ccccc2)s1;5.5279439;5.023727455;Cyclin-dependent kinase 2
Oc1nc(c2cc(c3ccon3)n(Cc3ccccc3F)n2)ncc1Cl;5.6871453;6.019872122;Cyclin-dependent kinase 2
CCOCCCNc1nc(C)nc2c1nnn2Cc1c(F)cccc1Cl;2.3901334;4.888370218;Cyclin-dependent kinase 2
CCc1c(CC(N)=O)c2c(OCC(=O)NN)cccc2n1Cc1ccccc1;3.18942;5.64763972;Cyclin-dependent kinase 2
CCCC[C@H](CN(O)C=O)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N(C)C;3.2862885;4.586636377;Cyclin-dependent kinase 2
O=[N+]([O-])c1ccc(C2CCOP(=O)(N(CCCl)CCCl)N2)cc1;1.5218228;4.731863413;Cyclin-dependent kinase 2
Cc1ncsc1C(NC(=O)OCC1(CO[N+](=O)[O-])CC1)c1ccccc1;5.7079713;5.271177404;Cyclin-dependent kinase 2
CCOC(=O)Cc1ccc(Nc2nc3ccccc3nc2C(=O)OCC)cc1;4.3234429;5.760437417;Cyclin-dependent kinase 2
COc1ccc(NC(=O)CN(Cc2ccccc2)S(C)(=O)=O)cc1OC;2.1846846;5.165429563;Cyclin-dependent kinase 2
CCOC(=O)c1ccccc1NC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1;4.8651699;5.70544854;Cyclin-dependent kinase 2
Cc1ccc(S(=O)(=O)Nc2ccc3nnc(c4ccccc4)n3n2)cc1C;4.2489282;7.078055522;Cyclin-dependent kinase 2
Cc1c(NC(=O)COc2ccc3ccccc3c2)ccc2nc(N)nc(N)c12;5.6936646;6.908858975;Cyclin-dependent kinase 2
N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(c2ccc(C#N)cc2)CC1;1.54301;5.326166282;Cyclin-dependent kinase 2
C=CCNc1c(C(=O)N(CC)CC)c2nnc(C(C)C)n2c2ncccc12;3.3695404;5.015267628;Cyclin-dependent kinase 2
C=CCn1c(=O)c(=O)n(CCC(=O)NCc2cccnc2)c2ccccc21;2.0557152;5.629310094;Cyclin-dependent kinase 2
O=C(NCCCN1CCCC1=O)c1cccc(S(=O)(=O)N2CCN(c3ccccc3)CC2)c1;4.9192892;5.99449264;Cyclin-dependent kinase 2
COc1cc(OC)c2ccc(=O)oc2c1C(CC[NH+]1CCOCC1)c1ccc2c(c1)OCO2;3.2013596;5.750567619;Cyclin-dependent kinase 2
Cc1ccc2cc(C(c3nnnn3CC3CCCO3)[NH+]3CCc4ccccc4C3)c(O)nc2c1;3.4317169;#NUM!;Cyclin-dependent kinase 2
COc1ccc(n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CC(N)=O)CC4)cc2)CC3)cc1;2.726373;5.817541252;Cyclin-dependent kinase 2
O=C(C[NH+]1CCN(c2cc3c(cc2F)c(=O)c(C(=O)[O-])cn3C2CC2)CC1)Nc1ccccc1;3.3897746;6.385759653;Cyclin-dependent kinase 2
CO[C@]1(NC(=O)C(F)(F)F)C(=O)N2[C@@H](C(=O)OCc3ccccc3)C(C)(C)S(=O)(=O)[C@@H]21;1.5894836;5.611685454;Cyclin-dependent kinase 2
Nc1cc2ccnc(N)c2cc1CN1CC[C@H](NS(=O)(=O)c2cc3ncccc3s2)C1=O;2.643822;6.179198869;Cyclin-dependent kinase 2
O=C([O-])C1C[NH+](Cc2ccc(c3noc(c4noc(c5ccccc5)c4C(F)(F)F)n3)cc2)C1;5.731236;6.558481127;Cyclin-dependent kinase 2
C=CCn1c(SCC(=O)c2c(N)n(CCC)c(=O)n(C)c2=O)nc2sc(CC)cc2c1=O;2.7756828;5.083651232;Cyclin-dependent kinase 2
CNC(=O)COC(=O)[C@@H](Nc1ccc(S(=O)(=O)N2CCOCC2)cc1[N+](=O)[O-])C(C)C;5.2817908;5.135115181;Cyclin-dependent kinase 2
CC(C)Nc1nc2cc(NC(=O)C(CC(N)=O)NC(=O)OCc3ccccc3)ccc2c(=O)o1;3.204105;5.773832144;Cyclin-dependent kinase 2
COc1ccc(n2c(=O)[nH]c3cc(C(=O)NCc4ccc(Cl)cc4)ncc3c2=O)nc1OC;6.3537137;5.749157647;Cyclin-dependent kinase 2
Nc1nonc1C(=O)NCC[NH2+]Cc1cc(Br)ccc1OCc1ccccc1F;3.206414;6.177788898;Cyclin-dependent kinase 2
[NH3+][C@@H](CC(=O)N1N=CCC1C(=O)NCc1ccc(C(=O)[O-])cc1)Cc1cc(F)c(F)cc1F;4.7934866;6.509132135;Cyclin-dependent kinase 2
O=C(CS(=O)(=O)c1cn(CC(=O)N2CCOCC2)c2ccccc12)NCc1ccccc1;2.4197082;5.718138281;Cyclin-dependent kinase 2
COc1ccc2c(c1)C(=O)N(C[C@@]1(c3cc4nc(n5cccn5)ccc4o3)NC(=O)NC1=O)C2;1.966272;5.511577497;Cyclin-dependent kinase 2
CNC(=O)[C@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(SC)nc31)[C@H](O)[C@@H]2O;7.174695;6.277896855;Cyclin-dependent kinase 2
NS(=O)(=O)OC[C@@H]1C[C@@H](Nc2ncnc3[nH]c(C4CCCc5ccccc54)nc23)C[C@@H]1O;6.5773139;5.959243359;Cyclin-dependent kinase 2
CCn1c(=O)n(c2ccc3c(c2)OCO3)c2nc(c3cccc(OC)c3OC)nc(C(N)=O)c21;6.3496368;6.223612963;Cyclin-dependent kinase 2
CC(C)(CCCOCn1ccc(=O)[nH]c1=O)NS(=O)(=O)c1ccccc1Br;1.293549;5.309246627;Cyclin-dependent kinase 2
O=S(=O)(NCC1CN(S(=O)(=O)c2ccc3c(c2)OCCO3)C1)c1c(F)cccc1F;3.9259008;6.056531373;Cyclin-dependent kinase 2
COc1cc2c(cc1NS(=O)(=O)c1cccc(Cl)c1Cl)[nH]c(=O)n2C(CO)CO;3.2090682;5.643409806;Cyclin-dependent kinase 2
O=c1[nH]c(N2CC3(COC3)C2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1c1nc2ccccc2s1;3.4893677;6.361790142;Cyclin-dependent kinase 2
CCOc1ccc(C2C(C(=O)c3ccc(C)o3)=C([O-])C(=O)N2CC[NH+]2CCOCC2)cc1OC;1.532692;4.745258139;Cyclin-dependent kinase 2
Cc1ccc(CNC(=O)Cn2nc3c(N4CCN(c5ccccc5C)CC4)nccn3c2=O)cc1;5.9241462;6.416074034;Cyclin-dependent kinase 2
O=C(CN(c1ccccc1Cl)S(=O)(=O)c1ccccc1)N/N=C/c1ccccc1C(=O)[O-];5.3411881;4.827741455;Cyclin-dependent kinase 2
O=C(NCCC1CCCCN1S(=O)(=O)c1ccc(Cl)cc1)C(=O)NCc1cccnc1;2.5248321;5.755502518;Cyclin-dependent kinase 2
CCOC(=O)C1CCN(C(=O)CCS(=O)(=O)c2ccc3c(c2)NC(=O)C(C)S3)CC1;2.6146884;5.639884878;Cyclin-dependent kinase 2
CCOc1ccc(Cc2cc([C@@H]3O[C@H](/C=N/NCCO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1;4.580684;5.171069447;Cyclin-dependent kinase 2
CCOC(=O)c1ccc(NC(=S)N2CCN(c3ccc(N4CCOCC4)nn3)CC2)cc1;4.6861584;5.500297727;Cyclin-dependent kinase 2
COCCn1c(=N)c(C(=O)NCCc2ccc(OC)cc2)cc2c(=O)n3cccc(C)c3nc21;3.2743605;6.549316314;Cyclin-dependent kinase 2
O=C(Nc1nnc(SCC(=O)N2CCOCC2)s1)C1CC(=O)N(c2ccc(F)cc2)C1;6.4938668;6.155229359;Cyclin-dependent kinase 2
Nc1c(C(=O)CSc2n[nH]c(c3ccccc3Br)n2)c(=O)[nH]c(=O)n1C1CC1;5.5556592;6.1629842;Cyclin-dependent kinase 2
CCCn1c(N)c(C(=O)CSc2nnc(Cc3cccs3)n2C2CC2)c(=O)n(C)c1=O;2.1754539;4.80447693;Cyclin-dependent kinase 2
CCn1nnc(CCNC(=O)Nc2nc(C)c(c3ccc(S(C)(=O)=O)c(F)c3)s2)n1;2.7907736;5.670904245;Cyclin-dependent kinase 2
COc1ccc(N2CCN(S(=O)(=O)CCNC(=O)c3cc(=O)c4ccccc4o3)CC2)cc1;4.056288;6.246877488;Cyclin-dependent kinase 2
COc1ccc(S(=O)(=O)NCC(=O)N(CC(=O)NC(C)(C)C)Cc2cccs2)cc1;1.99381;5.419224382;Cyclin-dependent kinase 2
COc1ccc(OC)c(C2C(C(=O)c3ccc(C)o3)=C([O-])C(=O)N2CCC[NH+]2CCOCC2)c1;1.551519;4.033927659;Cyclin-dependent kinase 2
O=C(NCCOCCNc1n[n+]([O-])c2ccccc2[n+]1[O-])c1cccc2cc3ccccc3nc12;3.9101244;7.254301924;Cyclin-dependent kinase 2
COCCn1nnnc1C(c1cccc(OC)c1OC)[NH+]1CCN(C(=O)c2ccco2)CC1;2.8969686;#NUM!;Cyclin-dependent kinase 2
CC(=O)c1c(C)[nH]c(C(=O)OCC(=O)N2CCN(S(=O)(=O)c3ccc(C)cc3C)CC2)c1C;3.483186;6.035381805;Cyclin-dependent kinase 2
COc1ccc(N(CC(=O)Nc2cccc(N(C)S(C)(=O)=O)c2)S(C)(=O)=O)cc1OC;3.887805;5.295146915;Cyclin-dependent kinase 2
NS(=O)(=O)c1cccc(NC(=O)COC(=O)CNC(=O)c2ccc(c3ccccc3)cc2)c1;1.7370126;6.267322071;Cyclin-dependent kinase 2
C[C@H]1CN([C@@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@@H]1CN(C)C(=O)CCC(F)(F)F;3.1391158;5.21407357;Cyclin-dependent kinase 2
COc1cc(/C=C/C(=O)/C=C/c2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)ccc1O;4.8841408;7.09920509;Cyclin-dependent kinase 2
Cn1c(=O)c(=O)n(C)c2cc(N3CCOCC3)c(NS(=O)(=O)c3ccc([N+](=O)[O-])cc3)cc21;3.2377961;6.483752653;Cyclin-dependent kinase 2
CC(C)(O)CCN1Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCOCC3)cc2C1=O;3.3945362;6.335705675;Cyclin-dependent kinase 2
COc1cc(C(=O)OCCC[NH+]2CCCN(C(=O)c3ccccc3)CC2)cc(OC)c1OC;2.2298641;5.424159281;Cyclin-dependent kinase 2
CNC(=O)CNC(=O)[C@@H]1Cc2ccc(cc2)OCCC[C@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N1;0.9883209;6.246877488;Cyclin-dependent kinase 2
Nc1ncnc2c1c(Sc1ccccc1F)nn2[C@H]1C[C@H](O)[C@H](COS(N)(=O)=O)O1;3.9550525;6.124209992;Cyclin-dependent kinase 2
CS(=O)(=O)N1CCCc2cc(C(=O)CSc3ccc4c(c3)OCCO4)ccc21;5.974878;6.359675185;Cyclin-dependent kinase 2
COc1cc(n2c(=O)n(C(C)=O)cc2c2ccc([N+](=O)[O-])cc2)cc(OC)c1OC;3.390186;6.013527251;Cyclin-dependent kinase 2
CCCCCn1c(=O)c(C(=O)NC23CC4CC(CC(C4)C2)C3)c(O)c2nn(C)cc21;2.1450704;5.843625719;Cyclin-dependent kinase 2
Cc1cc(C(=O)N2CCCC(CCC(=O)N3CCN(c4ccccn4)CC3)C2)c(C)o1;4.1540064;6.571875854;Cyclin-dependent kinase 2
COC(=O)c1ccc2c3c(n(CCCn4ccnc4)c(=O)c2c1)-c1ccccc1C3=O;5.9294043;7.071005666;Cyclin-dependent kinase 2
CC(C)(C)c1ocnc1/C=c1\[nH]c(=O)/c(=C/c2c(F)c(F)cc(F)c2F)[nH]c1=O;3.5389058;7.047036155;Cyclin-dependent kinase 2
O=C(CCCn1c(=S)[nH]c2ccc(Br)cc2c1=O)NCC1CCCO1;5.0407917;5.124540397;Cyclin-dependent kinase 2
N#Cc1cccc(S(=O)(=O)N2CCN(c3ccnc4cc(Cl)ccc34)CC2)c1;6.0327762;5.630015079;Cyclin-dependent kinase 2
COc1ccc(S(=O)(=O)CCC(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1;4.485575;5.436849022;Cyclin-dependent kinase 2
C[C@H]1COCCN1c1nc(N2CCOCC2)nc2nc(c3ccc(Cl)cc3)ccc12;2.462421;6.263092157;Cyclin-dependent kinase 2
CCOC(=O)C1CCN(C(=O)Cn2cc(C(=O)c3ccco3)c3ccccc32)CC1;6.04494;6.27860184;Cyclin-dependent kinase 2
CN(c1ccccc1N(C)S(=O)(=O)c1ccccc1)S(=O)(=O)c1ccccc1;3.6577544;4.795312117;Cyclin-dependent kinase 2
O=C(CCC1CCCN(C(=O)c2ccsc2)C1)N1CCN(c2ccccn2)CC1;2.0893491;5.964883244;Cyclin-dependent kinase 2
Cc1ccc(Cc2nnc3n(c(C(=O)c4ccccc4)nn3c3ccccc3)c2=O)cc1;5.4277762;7.268401636;Cyclin-dependent kinase 2
O=C(CN1C(=O)NC(CCc2ccccc2)C1=O)Nc1cccc(Br)c1;4.4122982;5.861250359;Cyclin-dependent kinase 2
COCCn1c(SCC(=O)N2CCCc3ccccc32)nc2ccccc2c1=O;2.0494716;5.79850664;Cyclin-dependent kinase 2
O=C(c1nn(C2CCOCC2)c2c1CS(=O)(=O)c1ccccc1-2)N1CCOCC1;2.942637;4.819281628;Cyclin-dependent kinase 2
COc1cc(/C=C/C(=O)N2CCC/C(=C\c3ccccn3)C2=O)cc(OC)c1OC;1.478328;6.426648818;Cyclin-dependent kinase 2
Cc1ccc(C[S+]([O-])Cc2ccc(C(=O)N3CCN(c4ccccn4)CC3)o2)cc1;3.4680306;5.921174136;Cyclin-dependent kinase 2
CCc1ncnc(N2CCC3(CCN(C(C)=O)CC3)CC2)c1C#Cc1ccc(N)nc1;1.909739;5.015972613;Cyclin-dependent kinase 2
COc1ccc(/C=C2\Sc3ccc(C(=O)N4CCOCC4)cc3N(C)C2=O)cc1;2.0159828;6.223612963;Cyclin-dependent kinase 2
CC(C)(CCC1CC[NH+](Cc2ccc3c(c2)Nc2nccnc2S3)CC1)C(=O)[O-];3.8372761;6.361790142;Cyclin-dependent kinase 2
COc1ccccc1N1C(=O)C2C(C(=O)c3ccccc3)=NN(c3ccccc3)C2C1=O;1.146912;5.565156403;Cyclin-dependent kinase 2
CC1CCN(c2nc3c(S(=O)(=O)c4ccccc4)nnn3c3ccsc23)CC1;4.7617638;6.560596084;Cyclin-dependent kinase 2
COc1ccccc1NC(=O)C(=O)N/N=C(/CC(=O)c1cccs1)C(F)(F)F;4.8296988;5.912009323;Cyclin-dependent kinase 2
O=C(N/N=C/c1ccccn1)c1cccc(S(=O)(=O)Nc2ccccc2Cl)c1;6.663744;6.327245847;Cyclin-dependent kinase 2
O=C1CCC(=O)N1Cc1ccccc1/N=[N+](\[O-])c1ccccc1CN1C(=O)CCC1=O;4.7142855;5.814016324;Cyclin-dependent kinase 2
O=C(NNC(=O)c1ccc(SCC2CCCO2)c([N+](=O)[O-])c1)c1ccc(F)cc1;2.836972;6.044546618;Cyclin-dependent kinase 2
COC(=O)C1=CN(CC2CCCO2)C=C(C(=O)OC)C1c1ccccc1C(F)(F)F;2.829084;3.727963904;Cyclin-dependent kinase 2
Cc1c(C(=O)N2CCC(C(O)C(F)(F)F)CC2)cnn1c1nn2cccc2c(=O)[nH]1;4.6786418;5.587715943;Cyclin-dependent kinase 2
CCc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(C#N)cc12;3.1839215;5.878170014;Cyclin-dependent kinase 2
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)c2ccc(F)cn2)cc1;2.68224;6.391399538;Cyclin-dependent kinase 2
CCC(C)N(C(=O)CSc1nc(C)c(C)c(C)c1C#N)C1CCS(=O)(=O)C1;4.3248273;5.015972613;Cyclin-dependent kinase 2
CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCCN(C(=O)OC)C2)cc1;1.729781;5.184464174;Cyclin-dependent kinase 2
Cc1nc(CS(=O)(=O)c2ccccc2)cc(N2CCN(c3ccccc3F)CC2)n1;2.414313;6.425238847;Cyclin-dependent kinase 2
COc1cc2c(cc1OC)[C@@H]([C@@H]1C=CC(=O)O1)N(C(=O)OCc1ccccc1)CC2;1.6219632;5.794981712;Cyclin-dependent kinase 2
COc1ccc2oc(C(=O)OCC(=O)N3CCN(c4ccccc4)CC3)c(C)c2c1;2.9780275;5.958538374;Cyclin-dependent kinase 2
O=C(CN(c1cc(Cl)ccc1Cl)S(=O)(=O)c1ccccc1)N1CCOCC1;4.7833514;4.146020371;Cyclin-dependent kinase 2
CCc1ncnc(c2ccc(C(=O)N3CCCCO3)cc2)c1C#Cc1ccc(N)nc1;4.9389482;7.031526472;Cyclin-dependent kinase 2
CCOC(=O)C1=CN(Cc2ccco2)S(=O)(=O)N(C)C1c1ccc(F)c(Cl)c1;1.0507432;3.993038494;Cyclin-dependent kinase 2
O=C(CCC1CCCN(C(=O)c2cccc(F)c2)C1)N1CCN(c2ccccn2)CC1;5.2486882;6.89052935;Cyclin-dependent kinase 2
COC1CC(OS(=O)(=O)c2ccc(C)cc2)C(OC(=O)c2ccccc2)C(C)O1;2.4602955;5.377630231;Cyclin-dependent kinase 2
CCc1ccc(C2C(C#N)=C(N)N(N3CCOCC3)C3=C2C(=O)CC(C)(C)C3)s1;0.6914168;3.854156328;Cyclin-dependent kinase 2
Cn1cc(c2[nH]c3ncc(Cl)cc3c2c2cccc(CNS(C)(=O)=O)c2)cn1;7.461607;6.880659551;Cyclin-dependent kinase 2
O=C(c1cccc(C(F)(F)F)c1Cl)N1CCc2c(nnn2c2ncccn2)C1;2.1568734;6.660704041;Cyclin-dependent kinase 2
Cc1ccc(NS(=O)(=O)c2cc3c(cc2Br)NC(=O)CO3)cc1C;6.317576;6.084730798;Cyclin-dependent kinase 2
NS(=O)(=O)c1ccc(c2nnc(SCC(=O)c3ccc(Cl)cc3)o2)cc1;5.793206;5.938093791;Cyclin-dependent kinase 2
CC1CCC(NC(=O)C2CCC(CNC3=C(N4CCCCC4)C(=O)C3=O)CC2)CC1;2.0443872;6.050891488;Cyclin-dependent kinase 2
CC(=O)N1CCCC1(Cc1ccc(S(C)(=O)=O)cc1)C(=O)OCc1ccccc1;1.7078766;6.446388415;Cyclin-dependent kinase 2
COc1ccc(S(=O)(=O)N2CCCCC2)cc1N(C)S(=O)(=O)c1ccccc1;4.7416267;5.579256115;Cyclin-dependent kinase 2
Nc1ncc(OCc2ccc(OCCCN3C(=O)c4ccccc4C3=O)cc2)c(N)n1;2.555238;6.177788898;Cyclin-dependent kinase 2
CO/N=C(/C(=O)OC)c1ccccc1COc1c(C)c(c2cc(C)ccc2C)nn1C;5.008848;5.248617865;Cyclin-dependent kinase 2
Cc1nc2c(c3ccccc3)c(C)nn2c(C)c1CCC(=O)N1CCC2(CC1)OCCO2;5.698299;6.619814875;Cyclin-dependent kinase 2
COCCCN1C(=O)c2ccc(C(=O)N3CCN(c4ccccc4OC)CC3)cc2C1=O;2.3969004;5.826001079;Cyclin-dependent kinase 2
CCOC(=O)C1(CCc2ccccc2)CCN(C(=O)CN2C(=O)CSC2=O)CC1;1.7025351;5.31841144;Cyclin-dependent kinase 2
Cc1ccc(S(=O)(=O)N2CN(Cc3ccco3)c3nc4ccccc4nc32)cc1C;0.9114624;6.540856487;Cyclin-dependent kinase 2
COc1ccc(c2nc(C(C)Sc3nc(N)cc(N)n3)c(C)s2)cc1OCCF;1.7478372;5.17388939;Cyclin-dependent kinase 2
COc1ccc(Oc2ncc3nc(CCc4ccccc4)c(=O)n(CCC#N)c3n2)cc1;2.1577248;5.972638086;Cyclin-dependent kinase 2
O=C(CCn1c(=O)c2cccn2c2cccnc21)N1CCN(c2ccc(Cl)cc2)CC1;3.7055124;6.507722164;Cyclin-dependent kinase 2
CCOP(=O)(OCC)c1nc(c2cccc3ccccc32)oc1N1CCOCC1;1.5494004;5.893679697;Cyclin-dependent kinase 2
Cc1ccc(n2nccn2)c(C(=O)N2CC[C@H]2c2noc(c3cccc(Cl)c3C)n2)c1;0.9448859;6.622634818;Cyclin-dependent kinase 2
COc1ccc(c2nc(CSc3nc(N)cc(N)n3)c(C)s2)cc1OCCF;1.4269346;5.15626475;Cyclin-dependent kinase 2
O=C(c1ccc2c(c1)OCO2)N1CCN(c2ccc(S(=O)(=O)C(F)F)cc2)CC1;4.7849067;5.895089669;Cyclin-dependent kinase 2
COc1cc(C(=S)N2CCCC2)ccc1OC(=O)c1ccc(Cl)cc1[N+](=O)[O-];2.5680834;5.54964672;Cyclin-dependent kinase 2
O=C(c1ccc(F)cc1)N1CCN(c2cc(N3CCCCC3)c(F)cc2[N+](=O)[O-])CC1;4.0764416;6.091780654;Cyclin-dependent kinase 2
CCN(CC)S(=O)(=O)c1ccc(=O)n(CC(=O)N2CCCc3cc(C)ccc32)c1;4.3398845;5.711088425;Cyclin-dependent kinase 2
Cc1ccc(S(=O)(=O)N2CCN(C(=O)CSc3nc4ccccc4o3)C2)cc1;3.166142;6.225022934;Cyclin-dependent kinase 2
CCCc1cc2c(=O)c(c3ccc4c(c3)OCCO4)c(C)oc2cc1OS(C)(=O)=O;2.2985183;5.776652086;Cyclin-dependent kinase 2
COc1cc(N2C(=O)c3ccccc3C2=O)c(Cl)cc1C(=O)OCC(=O)N(C)C;4.741576;4.970853534;Cyclin-dependent kinase 2
CC[C@@H]1C(=O)N(C)c2cnc(n3ccnc3c3ccccc3)nc2N1CCC(F)(F)F;6.2965224;5.312066569;Cyclin-dependent kinase 2
Cc1nnc(N2CCN(c3ccccc3F)CC2)c2c1nnn2Cc1ccccc1Cl;6.2598258;6.507017178;Cyclin-dependent kinase 2
Cn1c(Oc2ccccc2)nc2c1c(=O)n(Cc1ccc(Cl)cc1Cl)c(=O)n2C;0.8249157;6.248287459;Cyclin-dependent kinase 2
CO/N=C(/C(=O)OC)c1ccccc1COc1c(C)c(c2ccc(Cl)cc2)nn1C;5.0015144;5.048401951;Cyclin-dependent kinase 2
CCc1nn(C)c2c1C(c1ccc(Cl)cc1)N(c1cc(OC)c3nnc(C)n3c1)C2=O;1.0590714;4.294772335;Cyclin-dependent kinase 2
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)c1nc(c2cnc3ccc(Cl)cn32)cs1;2.908812;6.50349225;Cyclin-dependent kinase 2
CC(C)(NC(=O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2)C(=O)NN;2.5703098;6.345575473;Cyclin-dependent kinase 2
CC(=O)c1ccc(N(Cc2cn(c3ccccc3)nn2)S(=O)(=O)c2ccccc2)cc1;5.7053898;5.976867999;Cyclin-dependent kinase 2
Cc1cc(c2ccccc2)n(c2ccc(C(=O)N3CCN(c4ncccn4)CC3)cc2)n1;3.8374916;7.09920509;Cyclin-dependent kinase 2
O=C(C(=O)N1CCc2ccccc2C1)c1cn(CC(=O)N2CCOCC2)c2ccccc12;4.96185;6.42312389;Cyclin-dependent kinase 2
CCOc1ccc2nc(n3c(=O)c4cccnc4n(c4ccc(F)cc4)c3=O)sc2c1;4.6320215;6.012822265;Cyclin-dependent kinase 2
COc1ccccc1N1CCN(c2nc3ccc(C)cc3nc2n2nc(C)cc2C)CC1;1.2099201;5.799211626;Cyclin-dependent kinase 2
O=C(CSc1nc2ccccc2c(=O)n1c1ccccc1)c1cccc([N+](=O)[O-])c1;5.5470688;6.663523983;Cyclin-dependent kinase 2
CCc1c(C)nc2ncnn2c1N1CCC(C(=O)N2CCN(c3ccccc3)CC2)CC1;4.4743362;6.210218236;Cyclin-dependent kinase 2
CCc1ccc(N(Cc2ccc(OC)cc2)S(=O)(=O)c2cccn3c(C)nnc23)cc1;4.1436225;5.089996102;Cyclin-dependent kinase 2
CCN1C(=S)N2CCCC2c2c(N3CCOCC3)nc(c3ccc(OC)cc3)nc21;1.2794115;5.72941805;Cyclin-dependent kinase 2
CC(C)=CCC1=C(OCc2cn(c3ccc(C#N)cc3)nn2)C(=O)c2ccccc2C1=O;6.1205634;6.275781898;Cyclin-dependent kinase 2
COc1cccc(CN(C(=O)c2cc3ccccc3oc2=O)C2CCS(=O)(=O)C2)c1;5.392646;6.344165502;Cyclin-dependent kinase 2
CCc1noc(C)c1C(=O)N1CCN(S(=O)(=O)c2ccccc2C(F)(F)F)CC1;1.2900331;5.589125914;Cyclin-dependent kinase 2
COc1ccccc1N1CN(S(=O)(=O)c2ccc(C)cc2)c2nc3ccccc3nc21;3.4422059;6.270846999;Cyclin-dependent kinase 2
CC(=O)Oc1ccccc1C(=O)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1;1.7113965;6.438633574;Cyclin-dependent kinase 2
COc1ccc(OC)c(NC(=O)c2nnn(CC(=O)Nc3ccc(C(C)C)cc3)c2N)c1;1.6117872;5.751272604;Cyclin-dependent kinase 2
NS(=O)(=O)c1ccc(NC(=O)c2ccc(/N=C3\C(=O)Nc4ccccc43)cc2)cc1;5.1349248;6.079090913;Cyclin-dependent kinase 2
CCOC(=O)N1CCN(C(=O)CSc2nnc(c3cc(OC)cc(OC)c3)o2)CC1;4.7470206;5.208433685;Cyclin-dependent kinase 2
COc1cnc2ccc(Cn3nnc4ccn(c5cc(F)cc(F)c5)c(=O)c43)cc2c1;5.2131177;6.961732896;Cyclin-dependent kinase 2
